Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Område
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;19;19;Län;Västmanland;Alla;Totalt;%;57,8;1059;1915;55,5;60;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;19;19;Län;Västmanland;Alla;Totalt;%;68,4;649;949;65,4;71,4;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;19;19;Län;Västmanland;Alla;Totalt;%;62,7;1106;1911;60,5;64,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2015;20;20;Län;Dalarna;Alla;Totalt;%;58,6;572;976;55,5;61,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2014;20;20;Län;Dalarna;Alla;Totalt;%;57,4;558;972;54,2;60,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;20;20;Län;Dalarna;Alla;Totalt;%;57,8;554;959;54,6;60,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;20;20;Län;Dalarna;Alla;Totalt;%;65,4;630;963;62,4;68,5;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;20;20;Län;Dalarna;Alla;Totalt;%;63,2;605;958;60;66,3;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2015;21;21;Län;Gävleborg;Alla;Totalt;%;60,7;584;971;57,5;63,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2014;21;21;Län;Gävleborg;Alla;Totalt;%;62,8;608;972;59,7;65,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;21;21;Län;Gävleborg;Alla;Totalt;%;63,5;601;960;60,4;66,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;21;21;Län;Gävleborg;Alla;Totalt;%;66,2;1017;1538;63,8;68,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;21;21;Län;Gävleborg;Alla;Totalt;%;66,3;631;952;63,2;69,3;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2015;22;22;Län;Västernorrland;Alla;Totalt;%;59,1;579;975;56;62,2;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2014;22;22;Län;Västernorrland;Alla;Totalt;%;61,3;587;961;58,2;64,5;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;22;22;Län;Västernorrland;Alla;Totalt;%;56,9;534;946;53,7;60,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;22;22;Län;Västernorrland;Alla;Totalt;%;63,3;583;929;60,2;66,5;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;22;22;Län;Västernorrland;Alla;Totalt;%;59;568;959;55,8;62,2;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2015;23;23;Län;Jämtland Härjedalen;Alla;Totalt;%;58,8;576;979;55,7;62;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2014;23;23;Län;Jämtland Härjedalen;Alla;Totalt;%;58,5;564;964;55,3;61,7;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;23;23;Län;Jämtland Härjedalen;Alla;Totalt;%;59,3;573;967;56,1;62,4;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;23;23;Län;Jämtland Härjedalen;Alla;Totalt;%;65,1;622;956;62;68,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;23;23;Län;Jämtland Härjedalen;Alla;Totalt;%;63;611;970;59,9;66,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2015;24;24;Län;Västerbotten;Alla;Totalt;%;62,8;619;985;59,8;65,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2014;24;24;Län;Västerbotten;Alla;Totalt;%;65,6;634;967;62,5;68,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;24;24;Län;Västerbotten;Alla;Totalt;%;59,6;573;962;56,4;62,7;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;24;24;Län;Västerbotten;Alla;Totalt;%;64;614;959;60,9;67,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;24;24;Län;Västerbotten;Alla;Totalt;%;61,8;588;952;58,6;64,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2015;25;25;Län;Norrbotten;Alla;Totalt;%;58,9;1130;1963;56,6;61,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2014;25;25;Län;Norrbotten;Alla;Totalt;%;58,2;1118;1936;56;60,5;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2013;25;25;Län;Norrbotten;Alla;Totalt;%;62,6;1183;1930;60,4;64,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2012;25;25;Län;Norrbotten;Alla;Totalt;%;62,9;1190;1927;60,7;65,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:46;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;fa71c2b4-a471-4950-8ac7-c1195b31f76a;2011;25;25;Län;Norrbotten;Alla;Totalt;%;60;1149;1923;57,7;62,2;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2015;1;1;Län;Stockholms län;Alla;Kvinnor;%;62,2;2543;4082;60,7;63,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2014;1;1;Län;Stockholms län;Alla;Kvinnor;%;61,3;2493;4058;59,7;62,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2013;1;1;Län;Stockholms län;Alla;Kvinnor;%;60,4;2420;4028;58,9;62;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2012;1;1;Län;Stockholms län;Alla;Kvinnor;%;62,3;2389;3831;60,8;63,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2011;1;1;Län;Stockholms län;Alla;Kvinnor;%;59,6;2189;3723;57,9;61,2;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2015;3;3;Län;Uppsala län;Alla;Kvinnor;%;65,1;334;513;60,9;69,3;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2014;3;3;Län;Uppsala län;Alla;Kvinnor;%;65,7;335;510;61,5;69,9;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2013;3;3;Län;Uppsala län;Alla;Kvinnor;%;61,4;301;490;57,1;65,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2012;3;3;Län;Uppsala län;Alla;Kvinnor;%;67;329;491;62,8;71,2;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2011;3;3;Län;Uppsala län;Alla;Kvinnor;%;59,1;270;457;54,5;63,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2015;4;4;Län;Sörmland;Alla;Kvinnor;%;55,6;279;502;51,2;60;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2014;4;4;Län;Sörmland;Alla;Kvinnor;%;66,5;333;501;62,3;70,7;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2013;4;4;Län;Sörmland;Alla;Kvinnor;%;59,3;302;509;55;63,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2012;4;4;Län;Sörmland;Alla;Kvinnor;%;63;291;462;58,5;67,4;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2011;4;4;Län;Sörmland;Alla;Kvinnor;%;61;253;415;56,2;65,7;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2015;5;5;Län;Östergötland;Alla;Kvinnor;%;59,2;287;485;54,8;63,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2014;5;5;Län;Östergötland;Alla;Kvinnor;%;60,4;304;503;56,1;64,8;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2013;5;5;Län;Östergötland;Alla;Kvinnor;%;57,6;288;500;53,2;62;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2012;5;5;Län;Östergötland;Alla;Kvinnor;%;62,7;283;451;58,2;67,3;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2011;5;5;Län;Östergötland;Alla;Kvinnor;%;65;265;408;60,3;69,6;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2015;6;6;Län;Jönköpings län;Alla;Kvinnor;%;75,2;361;480;71,3;79,1;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2014;6;6;Län;Jönköpings län;Alla;Kvinnor;%;71,3;366;513;67,4;75,3;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2013;6;6;Län;Jönköpings län;Alla;Kvinnor;%;67,1;331;493;62,9;71,3;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2012;6;6;Län;Jönköpings län;Alla;Kvinnor;%;72,1;310;430;67,8;76,4;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
2019-03-27 13:24:52;Vårdbarometern, Sveriges Kommuner och Landsting;Stort förtroende för vårdcentraler;Andel invånare som har stort eller mycket stort förtroende för vårdcentraler.;d3ff4470-836c-498e-9e25-2e02a31f12f0;2011;6;6;Län;Jönköpings län;Alla;Kvinnor;%;69,9;270;407;65,4;74,4;0;-;Högt;-;-;Patientfokuserad hälso- och sjukvård
