Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Socialstyrelsen
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;12;12;Län;Skåne;Alla;Totalt;Kronor;23802;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;12;12;Län;Skåne;Alla;Totalt;Kronor;22917;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;12;12;Län;Skåne;Alla;Totalt;Kronor;21983;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;12;12;Län;Skåne;Alla;Totalt;Kronor;21165;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;12;12;Län;Skåne;Alla;Totalt;Kronor;20939;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2017;13;13;Län;Halland;Alla;Totalt;Kronor;25373;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;13;13;Län;Halland;Alla;Totalt;Kronor;24399;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;13;13;Län;Halland;Alla;Totalt;Kronor;23797;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;13;13;Län;Halland;Alla;Totalt;Kronor;23090;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;13;13;Län;Halland;Alla;Totalt;Kronor;22726;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;13;13;Län;Halland;Alla;Totalt;Kronor;22171;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2017;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;24730;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;23222;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;22728;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;21870;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;21343;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;21128;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2017;17;17;Län;Värmland;Alla;Totalt;Kronor;24943;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;17;17;Län;Värmland;Alla;Totalt;Kronor;23907;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;17;17;Län;Värmland;Alla;Totalt;Kronor;23968;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;17;17;Län;Värmland;Alla;Totalt;Kronor;22400;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;17;17;Län;Värmland;Alla;Totalt;Kronor;21589;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;17;17;Län;Värmland;Alla;Totalt;Kronor;21047;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2017;18;18;Län;Örebro län;Alla;Totalt;Kronor;25510;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;18;18;Län;Örebro län;Alla;Totalt;Kronor;24476;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;18;18;Län;Örebro län;Alla;Totalt;Kronor;24270;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;18;18;Län;Örebro län;Alla;Totalt;Kronor;22873;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;18;18;Län;Örebro län;Alla;Totalt;Kronor;22295;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;18;18;Län;Örebro län;Alla;Totalt;Kronor;21743;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2017;19;19;Län;Västmanland;Alla;Totalt;Kronor;25155;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;19;19;Län;Västmanland;Alla;Totalt;Kronor;24382;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;19;19;Län;Västmanland;Alla;Totalt;Kronor;23577;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;19;19;Län;Västmanland;Alla;Totalt;Kronor;22691;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;19;19;Län;Västmanland;Alla;Totalt;Kronor;21803;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;19;19;Län;Västmanland;Alla;Totalt;Kronor;21124;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2017;20;20;Län;Dalarna;Alla;Totalt;Kronor;24596;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2016;20;20;Län;Dalarna;Alla;Totalt;Kronor;23805;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2015;20;20;Län;Dalarna;Alla;Totalt;Kronor;24051;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2014;20;20;Län;Dalarna;Alla;Totalt;Kronor;23443;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2013;20;20;Län;Dalarna;Alla;Totalt;Kronor;22431;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Strukturjusterad hälso- och sjukvårdskostnad;Strukturjusterade hälso- och sjukvårdskostnader per invånare.Löpande priser. Primärvårdsansluten hemsjukvård, tandvård och omstruktureringskostnader är exkluderade.;ef665691-e7af-423b-aa70-aa2a901fb836;2012;20;20;Län;Dalarna;Alla;Totalt;Kronor;21593;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
